DAUID,Population Density per Square Kilometer
48080157,3691.6
48080158,2636.1
48080160,2194.3
48080161,2960.3
48080162,7423.8
48080163,2909.6
48080165,2718.7
48080167,2694.5
48080168,2558.8
48080169,2110.2
48080236,1885.9
48080238,4515.1
48080239,5026.7
48080240,2273
48080243,3691.4
48080244,3364.9
48080245,2594
48080246,3180.1
48080247,3605.3
48080248,2045.1
48080249,2786.9
48080250,3155.3
48080251,2242.9
48080254,2884.6
48080255,2642.5
48080269,3250.7
48080271,3.2
48080272,1.4
48080273,3.1
48080274,3.7
48080275,4
48080276,377.5
48080277,2202.5
48080278,504.5
48080279,81
48080280,7.4
48080281,179.4
48080283,2.5
48080285,5
48080286,8
48080287,323.3
48080290,2300
48080291,1879.5
48080292,3557.2
48080298,8.5
48080299,2.8
48080300,4.5
48080301,5.3
48080303,3130.6
48080305,1782.7
48080308,10.2
48080309,35.6
48080310,81.2
48080312,14.5
48080313,42.7
48080317,3451.6
48080318,2019
48080320,3205
48080321,2306.8
48080322,2147.2
48080323,1226
48080324,1238
48080325,2527.9
48080328,2860.9
48080331,1850.9
48080332,997
48080333,390.7
48080335,490.8
48080336,552.7
48080337,2.8
48080338,26.2
48080339,2.3
48080340,4.7
48080341,5.7
48080343,3.8
48080344,3.6
48080345,3.7
48080346,859.6
48080347,252.1
48080351,921.4
48080352,1862.4
48080353,504
48080355,832.1
48080356,2442.4
48080357,2584.8
48080358,1859.2
48080359,1899.8
48080360,229.4
48080361,1653.8
48080362,2067.9
48080363,2451.2
48080364,2848.9
48080365,8.4
48080366,2.7
48080367,2.8
48080368,4.4
48080369,1.5
48080370,2.7
48080371,1.3
48080372,191.4
48080373,2.6
48080374,242.8
48080375,2.2
48080376,2
48080377,338.7
48080378,199.4
48080379,2.4
48080380,4.2
48080381,2.9
48080382,357.2
48080383,2.7
48080384,8.1
48080386,796.7
48080387,601.6
48080388,2044.6
48080389,2261.8
48080390,2242.4
48080391,566
48080392,2408.3
48080393,1931.4
48080394,1378.5
48080395,3221
48080398,2279.8
48080399,1704.2
48080400,389.6
48080401,2281.8
48080402,486.5
48080403,8.3
48080405,3.2
48080406,1193.8
48080407,3293
48080408,3207.5
48080409,3441.3
48080410,18.6
48080413,1867
48080414,1076.5
48080415,730.1
48080416,776.8
48080417,1965.5
48080418,1735
48080419,275.2
48080420,1439.8
48080421,1834.2
48080422,2081.8
48080423,1796.2
48080424,985.1
48080425,130.2
48080426,6.5
48080427,3.7
48080428,21.5
48080429,14.2
48080430,21.7
48080431,28.8
48080432,627
48080433,44.9
48080434,18.7
48080435,13.3
48080436,1.9
48080437,4.6
48080438,36.3
48080439,2.6
48080440,1.7
48080442,2.9
48080443,3
48080444,3.7
48080445,794.4
48080446,501.9
48080447,2.4
48080448,2
48080449,3.8
48080450,280.8
48080451,216.6
48080452,4
48080453,404.6
48080454,526.9
48080455,2956.2
48080456,4114.1
48080457,2261.4
48080458,3166.4
48080459,3200.3
48080460,3730.6
48080461,1924.4
48080462,2858.8
48080463,2561.3
48080464,2897.6
48080465,2915.3
48080466,2445.1
48080467,2536
48080468,2067.9
48080469,1465.8
48080472,2252.1
48080475,2308.4
48080477,4701.6
48080478,4337.8
48080479,1942.3
48080480,2728.7
48080481,3928.9
48080482,2101.8
48080483,3342.1
48080484,2546.3
48080485,3241.4
48080486,2760.2
48080487,360
48080489,3193.1
48080490,3138
48080491,2723.4
48080492,4165
48080493,2988.2
48080495,1787.8
48080496,2961.4
48080497,2249.4
48080503,4.8
48080504,572.9
48080505,450.5
48080508,1384.7
48080509,4.8
48080514,567.8
48080516,434.7
48080517,84.6
48080518,3.8
48080520,16.4
48080521,11.7
48080522,10
48080524,46.1
48080525,19.1
48080526,54.7
48080533,5.2
48080534,4.4
48080535,4.8
48080536,94.3
48080537,138.8
48080538,11
48080540,15.7
48080541,66
48080542,7.6
48080544,7.2
48080545,5.2
48080547,4.6
48080548,9
48080551,184
48080552,5.5
48080556,416.9
48080557,1272.4
48080558,401.1
48080559,26
48080561,172.1
48080562,2035.4
48080563,3009.6
48080564,208
48080565,2547.6
48080566,3626.7
48080567,2711.6
48080569,2794.2
48080570,2563.5
48080572,5208.1
48080577,2498.4
48080578,2517
48080579,876.5
48080580,1061.3
48080581,858
48080582,2694.9
48080584,1175.1
48080585,478.2
48080586,228.9
48080588,8214.3
48080590,1644.1
48080591,2189.7
48080593,4089.7
48080594,3775.3
48080595,10.3
48080596,497.7
48080597,107.1
4809,1.1
48090046,3.7
48090047,12.3
48090048,22.6
48090049,0.3
48090050,1.8
48090051,4
48090052,5.2
48090053,7.2
48090054,4.5
48090055,5.6
48090056,4.7
48090057,6.1
48090058,9
48090059,86.2
48090060,611.5
48090061,1371.1
48090062,2547.9
48090063,2124.2
48090064,1856.2
48090065,724.9
48090066,796.5
48090067,2214.7
48090068,446.1
48090069,2200.6
48090070,321.8
48090071,8.3
48090072,7.1
48090073,0.1
48090074,7
48090075,3
48090076,3.7
48090077,4.5
48090078,229.9
48090079,2.3
48090080,3.8
48090081,3.2
48090082,2.3
48090083,0.2
48090084,116.4
48090085,0.1
48090086,
4810,4.7
48100195,383.9
48100196,1.2
48100200,0
48100201,6.3
48100202,2.4
48100203,139.6
48100204,1476
48100205,1943.6
48100206,203.1
48100207,5.7
48100208,2.1
48100209,4.1
48100210,3
48100211,5.2
48100212,181.1
48100213,2538.6
48100214,2457.3
48100215,1979.5
48100216,1286.5
48100217,1499.4
48100218,2264
48100219,1217.9
48100220,165.9
48100221,50.3
48100222,1256.9
48100223,1837.8
48100224,1693.4
48100225,1508.1
48100226,535.5
48100227,3151.6
48100228,1248.4
48100229,983.5
48100230,2063.6
48100231,3117.7
48100232,1855.5
48100233,1694.6
48100234,870.8
48100235,187.2
48100236,311.4
48100237,1993
48100238,442.7
48100239,2553.8
48100240,2258.9
48100241,312.5
48100242,197.5
48100243,530.3
48100244,2.6
48100245,32.9
48100246,2.5
48100249,2.2
48100250,356.1
48100251,282.6
48100252,2.7
48100253,204.3
48100254,830.8
48100255,1.9
48100256,1.5
48100257,1.3
48100258,261.1
48100259,462.9
48100260,1.7
48100261,3.3
48100262,2
48100263,1
48100264,217.7
48100265,1.3
48100266,191.6
48100267,1.3
48100268,349.4
48100269,1999.1
48100270,1098.9
48100271,348.5
48100272,333.9
48100273,1482.9
48100274,803.1
48100275,1669.5
48100276,843.8
48100277,2097.6
48100278,80
48100279,1.6
48100280,1.2
48100281,167.3
48100282,1.7
48100283,1.4
48100284,271.8
48100285,1
48100286,310.1
48100287,1.6
48100288,334.9
48100289,1022.3
48100290,1.2
48100291,1.1
48100292,93.6
48100293,0.8
48100294,261.4
48100295,1.7
48100296,1.9
48100297,257.5
48100298,2434.6
48100299,1053.7
48100300,253.9
48100301,121
48100302,1736.3
48100303,1.6
48100304,1.3
48100305,1.1
48100306,564.3
48100307,5.8
48100308,3.6
48100309,0
48100310,50.8
48100311,3987.7
48100312,2491.2
48100313,1866.6
48100314,1670.6
48100315,1954.8
48100316,1360.4
48100317,2105.9
48100318,1879.1
48100319,1900.1
48100320,1060.1
48100321,2227.8
48100322,1738.2
48100323,2922.8
48100324,2122.4
48100325,2473.9
48100326,1271.7
48100327,6010.9
48100328,1334.4
48100329,2234.3
48100330,1799.2
48100331,2538.6
48100332,2365.1
48100333,1923.8
48100334,3.4
48100335,1.1
48100336,243.6
48100337,0.7
48100338,0.8
48100339,136.1
48100340,0.8
48100341,187.2
48100342,1.3
48100343,1.2
48100344,0.9
48100345,1.2
48100346,698.6
48100347,185.4
48100348,0.7
48100349,0.9
48100350,0.8
48100351,466.3
48100352,689.1
48100353,2532.7
48100354,936
48100355,198.3
48100356,0
48100357,2.1
48100358,1.3
48100359,339.3
48100360,0.6
48100361,3.9
48100362,1
48100363,195.9
48100364,195.1
48100365,366.9
48100366,428.5
48100367,3.9
48100368,11.5
48100369,771.6
48100371,209.9
48100372,117.8
48100377,3
48100380,1.4
48100382,25.6
48100383,2.5
48100390,4.2
48100391,1.8
48100394,118.8
48100395,196.5
4811,92.8
48110083,2518.8
48110084,2698.4
48110085,2868.9
48110086,2362
48110087,2575.8
48110088,2659.2
48110089,3645.3
48110090,2266.7
48110091,2116.9
48110092,2956.2
48110093,3202
48110094,1991.4
48110095,2905.6
48110096,3458.8
48110097,3502.5
48110098,2113.9
48110099,4180.3
48110100,2003.1
48110101,2582.1
48110102,3083.6
48110103,1756.4
48110104,1727
48110105,1056.9
48110106,1156.4
48110107,856.5
48110108,3240.9
48110109,3426.6
48110110,3857.7
48110111,4073.7
48110112,4412.2
48110113,4991.8
48110114,3503.4
48110115,3753.7
48110116,3773.4
48110117,4049.5
48110118,3807.3
48110119,3972.1
48110120,7019.9
48110121,4320.2
48110122,2868.1
48110123,2214.2
48110124,3680.6
48110125,532.6
48110126,759.3
48110127,11809
48110130,31558.4
48110131,20524.3
48110132,16695
48110134,9706.5
48110135,8472.5
48110136,6324
48110142,14429.3
48110144,34590.9
48110145,10613.6
48110146,12646.4
48110148,1438.9
48110149,691.3
48110150,11344.8
48110153,11499.3
48110154,8917.1
48110155,13816.1
48110156,8333.3
48110157,11573.4
48110158,12690.4
48110159,21495.3
48110160,17916.7
48110161,22241.7
48110163,15590.3
48110164,15586.2
48110165,16901.4
48110166,10292.6
48110167,9497.6
48110169,11805.8
48110170,6452.6
48110171,9777.4
48110172,9814.4
48110173,24849.4
48110174,15954.5
48110176,4662.7
48110177,17951.8
48110178,1839.5
48110179,3094.3
48110180,2436.2
48110181,4027.8
48110182,2578.6
48110183,2532.7
48110184,3240.9
48110185,6679.9
48110186,4352.8
48110187,4981.9
48110188,2533.5
48110189,3438.3
48110190,1223.7
48110191,4283.7
48110192,3969.1
48110193,10139.9
48110194,2121
48110195,14269.1
48110196,9969
48110198,12500
48110199,7093.1
48110200,4719.8
48110201,4461.5
48110202,9495.3
48110203,2170.1
48110206,9953.3
48110207,2712.8
48110208,1975.3
48110209,3255.3
48110210,3723.5
48110211,3522
48110212,4750.3
48110213,3881.5
48110215,934.8
48110216,4003.4
48110217,6243.5
48110218,3251
48110219,4583.7
48110220,3771.1
48110221,1520.4
48110222,1749
48110223,1675.8
48110225,4755.6
48110226,2947
48110227,9162.8
48110228,798.9
48110229,2409
48110230,5886.1
48110231,7232.3
48110232,1949.8
48110233,5398.1
48110234,3664.3
48110235,3174.9
48110236,3008.1
48110237,2251
48110238,3592.1
48110239,971.1
48110240,811.3
48110241,2886.6
48110242,1933.8
48110243,3925
48110244,4062.8
48110245,2627.4
48110246,2880.3
48110247,3565.2
48110248,2286.8
48110249,3800.6
48110250,2947.7
48110251,1988
48110252,693.8
48110253,1840.8
48110254,2303.8
48110255,4825.2
48110256,3425.5
48110257,2929.5
48110258,1924.4
48110259,2671.5
48110260,1921.3
48110261,2808.4
48110262,2126.1
48110263,2487.4
48110264,2835.5
48110265,2060.2
48110266,2381.2
48110267,3888
48110268,3620.3
48110269,6044
48110270,3210.5
48110271,4062.1
48110273,4425.7
48110274,3093.4
48110277,1525.5
48110280,3550
48110281,4141.6
48110284,3971.3
48110286,3335.3
48110287,3388.5
48110288,3621.5
48110289,3199.2
48110291,2732.4
48110292,7383.4
48110293,4292.9
48110294,2623.6
48110295,1508.3
48110298,5522.2
48110300,2246.3
48110301,2972.7
48110302,2819.4
48110303,5153
48110304,2595.7
48110305,13368.4
48110306,1621.4
48110307,2726.6
48110308,2459.1
48110309,3431.5
48110310,3813.7
48110311,4026.8
48110314,3604.9
48110315,3311
48110316,3300.6
48110317,3167.5
48110318,7709.3
48110319,1848.5
48110320,2941.9
48110321,2912
48110322,4813.1
48110323,2679.9
48110324,1721.9
48110325,10218.4
48110326,2930.3
48110327,1607.8
48110328,2678.9
48110329,2866.7
48110330,3333.3
48110331,4692.2
48110332,6176.8
48110333,2818.3
48110334,2820.9
48110335,1305.8
48110336,6071.8
48110337,3575.2
48110338,1377.9
48110339,2239.9
48110340,1700.1
48110341,2485.5
48110342,2588.1
48110343,1570.9
48110344,1582.8
48110345,2802
48110346,1764.7
48110347,6988.5
48110348,12956
48110349,9613.8
48110350,2890.7
48110351,2768.3
48110352,2933.7
48110353,2405.8
48110354,1653.7
48110355,2461.8
48110356,3060.6
48110357,3026.8
48110358,1359.1
48110359,3170.6
48110360,3956.2
48110361,3754.5
48110362,2508.2
48110363,1552.9
48110364,3932.4
48110365,3142.2
48110366,3479.5
48110367,5686.1
48110368,5872.3
48110369,4068.5
48110370,2790.1
48110372,2410.6
48110373,1771.5
48110374,3894.7
48110375,5511.6
48110376,6643.1
48110377,3568.3
48110378,3552
48110379,2410.6
48110380,7.4
48110381,618.6
48110382,2257
48110383,2765.5
48110384,2345.8
48110385,2483.2
48110386,3661.9
48110388,1330.1
48110389,2334.3
48110390,4081.8
48110391,2919.3
48110392,6502.9
48110393,3955.1
48110394,2094.7
48110395,1668.9
48110396,7075.2
48110397,1209.6
48110398,3528.2
48110399,5528.5
48110400,3231.1
48110401,2464.3
48110402,4518.8
48110403,9004.2
48110404,3200.3
48110405,8993.4
48110406,2903.1
48110408,4402.5
48110410,2636.6
48110412,3293.8
48110415,4314.5
48110416,2947.8
48110417,4513.7
48110418,1499.7
48110419,4985.8
48110420,4124
48110421,3464.4
48110422,4218.8
48110423,3098.7
48110424,4173.1
48110425,3308.7
48110426,3620
48110438,3771.6
48110441,6775.1
48110442,2975.7
48110443,4421.1
48110444,2357.9
48110445,3710.2
48110446,4156.9
48110447,4349.7
48110448,3724.1
48110449,4179.9
48110451,2341.6
48110633,3734.7
48110634,3770.8
48110635,3370.7
48110636,3064.2
48110637,3901.7
48110638,2824.9
48110639,3198.1
48110640,2500
48110641,3490.6
48110642,2634.7
48110643,2291.7
48110644,4504.2
48110645,2946.5
48110646,2334.7
48110647,4034.1
48110648,5288.2
48110649,3759.9
48110650,6764.1
48110651,2078.2
48110652,5622.5
48110653,7294.8
48110654,3676.9
48110655,3926.5
48110657,3729.1
48110658,1573.9
48110659,4103.1
48110660,3567.5
48110661,3285.5
48110663,3653.6
48110664,5398.1
48110666,3329.2
48110667,6602.1
48110668,4273.5
48110669,2626.9
48110674,2613.4
48110675,4825.6
48110676,4250.8
48110677,3683.4
48110679,2659.5
48110681,5028.7
48110682,6087.8
48110683,4248.3
48110687,3829.4
48110688,5344.1
48110689,2886
48110692,3309.5
48110693,3190.9
48110694,3670.7
48110695,3830.7
48110698,3498
48110699,2468.8
48110700,342
48110701,3065.7
48110702,2643.5
48110703,3373.9
48110705,1113.6
48110706,3512.8
48110707,3880.3
48110708,4783.9
48110709,4551.3
48110711,3976.6
48110712,4442.6
48110713,3876.1
48110714,2991.6
48110715,2950.5
48110716,6060.1
48110717,3963.4
48110718,2584.6
48110719,2851.6
48110720,2984.8
48110721,2645.7
48110722,3062.2
48110726,4504
48110727,4341.7
48110728,3319.1
48110729,2196.8
48110730,5452.9
48110731,1204.8
48110732,2881.5
48110733,2791.5
48110735,3679.5
48110736,4413.2
48110737,2914.9
48110738,2764.6
48110742,2334
48110743,1114.5
48110744,2490.5
48110745,2635.5
48110746,1892.7
48110747,3270.7
48110748,2864.4
48110749,2770.6
48110750,4125.6
48110751,1747.8
48110752,2313.2
48110753,2793.5
48110754,1757.5
48110755,2644.8
48110756,2392.6
48110757,4631.7
48110758,2300.2
48110759,2722
48110760,1866.7
48110765,2904.7
48110767,1722.1
48110768,2201.4
48110769,2349.5
48110770,871.2
48110771,2082
48110772,1605.5
48110773,2134.7
48110774,2412
48110775,2318.3
48110776,1920
48110777,2875.6
48110778,1932.3
48110779,4321.2
48110780,598.9
48110785,2141.5
48110786,2411.3
48110787,1664.4
48110788,3591.9
48110789,3455.5
48110790,561.9
48110791,320.6
48110792,3326
48110793,1684.8
48110794,2610.4
48110795,10672
48110796,9505.4
48110797,2876.3
48110798,2440.5
48110799,1882.5
48110800,2413.4
48110801,2875.9
48110802,2597.8
48110803,1128
48110804,2820.9
48110805,2174.6
48110806,666.2
48110807,1556.4
48110808,1387.9
48110809,654.6
48110810,3461.9
48110811,3405.8
48110812,2593.2
48110813,719.4
48110814,2043.3
48110815,2554.4
48110818,1942.9
48110819,2699.9
48110820,1847.1
48110821,2165.7
48110822,1899.8
48110823,2445.5
48110824,2543
48110825,1862.8
48110826,4084.2
48110827,2162.6
48110828,4813.8
48110829,4073.6
48110830,3750.5
48110831,4554.2
48110832,3521.2
48110833,3257.5
48110834,2168.9
48110835,1851.1
48110836,2083.9
48110837,3129.1
48110838,3359.6
48110839,3246.8
48110840,4122.1
48110841,653.5
48110842,2569
48110843,4216.5
48110844,2073
48110845,2441
48110846,2.4
48110847,996.5
48110848,2332.2
48110849,2484.8
48110850,6365.1
48110851,1937.1
48110852,2203.6
48110853,2443
48110854,3785.1
48110855,3915.1
48110856,4168.2
48110857,4375.9
48110858,2260.3
48110859,3670.2
48110860,7392.3
48110861,6325
48110862,5559.1
48110866,5590.8
48110867,6630.4
48110868,50528.8
48110869,6482.7
48110870,3074.6
48110871,5049.3
48110872,4304.4
48110873,3419.4
48110874,2470.2
48110875,2773.9
48110876,2550.4
48110877,3490.3
48110878,2309
48110879,2146.2
48110880,1886.8
48110881,2000
48110882,301.3
48110883,2537.1
48110884,1684.7
48110885,959.9
48110886,2572.8
48110887,6543.2
48110889,4309.4
48110890,5352.7
48110891,2585.9
48110892,2016.6
48110893,4711
48110894,1712.9
48110895,320.8
48110896,1948.1
48110897,2707.7
48110898,2069
48110899,779.1
48110900,2647.2
48110901,2854.8
48110902,2788.2
48110903,2658.1
48110904,2346.9
48110905,2282.9
48110906,1793.5
48110907,2366.7
48110908,2642.9
48110909,2726.7
48110910,2392.1
48110911,1688.9
48110912,3395.4
48110913,2922.9
48110921,1953.9
48110923,4859.3
48110924,3027.6
48110929,3842.4
48110930,3288.8
48110931,10207.2
48110932,5620.2
48110933,2876.5
48110934,4426.1
48110935,1399.9
48110936,2128.6
48110937,2089.4
48110943,3105.6
48110944,4252.2
48110945,2479.3
48110946,3026.6
48110947,2975.4
48110948,5315.8
48110949,2411.7
48110950,1972.1
48110951,5146.1
48110952,1360.8
48110953,3902.6
48110954,2414.9
48110955,4142.4
48110956,1419.8
48110957,5037
48110958,2829.1
48110960,3587.5
48110962,2762.4
48110966,580.1
48110967,2454.1
48110968,3305.5
48110971,1275.5
48110974,2551.2
48110975,2391.7
48110977,2921.4
48110978,1915.3
48110979,1876.5
48110980,2806.8
48110981,1800.3
48110982,4333.1
48110983,2123.3
48110984,2980.8
48110985,3046.2
48110986,4102.6
48110987,3386.9
48110989,823.4
48110991,2225.5
48110992,805.7
48110993,2666.2
48110994,564
48110995,5579.5
48110996,280.4
48110997,1271.9
48110998,2758.6
48110999,2063.7
48111000,2592.8
48111001,1774.4
48111002,6365.9
48111003,10764.7
48111007,3830.3
48111008,2484.2
48111009,2860.6
48111010,2477.1
48111013,2550.2
48111014,3112.6
48111016,3022.2
48111017,4020.1
48111021,3783.3
48111022,3322.6
48111023,1521.1
48111024,3947.4
